request_id,companyname,url,title,date,company_relevance,environment_sentiment_score,environment_sentiment_reasoning,social_sentiment_score,social_sentiment_reasoning,governance_sentiment_score,governance_sentiment_reasoning,GHG_emissions,Air_quality,Energy_management,Water_wastewater_management,Waste_hazardous_management,Ecological_impact,Environmental_supply_chain,Materials_sourcing_efficiency,Physical_impacts_climate_change,Sustainable_Development_Goal_2,Sustainable_Development_Goal_6,Sustainable_Development_Goal_7,Sustainable_Development_Goal_9,Sustainable_Development_Goal_11,Sustainable_Development_Goal_12,Sustainable_Development_Goal_13,Sustainable_Development_Goal_14,Sustainable_Development_Goal_15,Human_rights_community,Customer_privacy,Data_security,Access_affordability,Product_quality_safety,Customer_welfare,Selling_practices_product_label,Labor_practices,Modern_slavery,Employee_health_safety,Employee_engagement_diversity,Gender_equality,Product_design_lifecycle,Social_supply_chain,Sustainable_Development_Goal_1,Sustainable_Development_Goal_3,Sustainable_Development_Goal_4,Sustainable_Development_Goal_5,Sustainable_Development_Goal_8,Sustainable_Development_Goal_10,Business_model_resilience,Governance_structures,Business_ethics,Competitive_behavior,Management_legal_regulatory,Risk_management,Coronavirus,Sustainable_Development_Goal_16,Sustainable_Development_Goal_17,Controversial_weapons
52556,"Tesla, Inc.",https://seekingalpha.com/news/4003164-coatue-management-takes-new-stake-in-oracle-exits-gamestop-trims-tesla-adds-to-amazon,"Coatue Management takes new stake in Oracle, exits GameStop, trims Tesla (NYSE:LLY)",2023-08-15,70,0.0,"The article does not mention any specific environmental initiatives or actions taken by Tesla, so there is no sentiment expressed regarding the company's environmental impact.",0.0,The article does not provide any information or sentiment regarding Tesla's social impact or reputation.,0.0,The article does not provide any information or sentiment regarding Tesla's governance practices.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52556,"Tesla, Inc.",https://www.reuters.com/business/autos-transportation/ev-maker-vinfasts-shares-rise-premarket-trade-before-nasdaq-debut-2023-08-15/,VinFast's shares surge in Nasdaq debut for Vietnam EV maker,2023-08-15,80,0.2,"The article mentions VinFast as an electric vehicle maker, indicating its focus on sustainable transportation. However, there is no specific sentiment expressed about Tesla's environmental impact.",0.1,There is no specific sentiment expressed about Tesla's social impact in the article.,0.1,There is no specific sentiment expressed about Tesla's governance in the article.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52556,"Tesla, Inc.",https://seekingalpha.com/article/4628771-tesla-valuation-makes-little-sense-relative-to-peers,Tesla's Valuation Makes Little Sense Relative To Peers (NASDAQ:TSLA),2023-08-15,100,0.2,"The article does not provide a specific sentiment towards Tesla's environmental impact. However, it mentions that Tesla is a leading company in the electric vehicle market, which suggests a positive environmental impact.",-0.2,"The article mentions some red flags and concerns about Tesla's valuation, which may indicate a slightly negative sentiment towards the company.",-0.2,"The article raises concerns about Elon Musk's focus on Twitter and potential funding issues, which may indicate a slightly negative sentiment towards Tesla's governance.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52557,"Tesla, Inc.",https://seekingalpha.com/article/4628794-schg-stepping-off-the-risk,SCHG: Stepping Off The Risk (NYSEARCA:SCHG),2023-08-16,100,0.2,"The article does not provide specific information about Tesla's environmental impact or practices, so it is difficult to determine a sentiment score. However, it mentions Tesla as a controversial company in terms of valuation and growth.",0.1,"The article does not provide specific information about Tesla's social impact or practices, so it is difficult to determine a sentiment score.",0.1,"The article does not provide specific information about Tesla's governance practices, so it is difficult to determine a sentiment score.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52557,"Tesla, Inc.",https://www.cnbc.com/2023/08/16/tesla-cuts-prices-of-model-s-and-model-x-in-china.html,"Tesla makes further price cuts in China, reducing models S and X by $7,400 to $8,500",2023-08-16,100,0.2,"The article does not provide a significant amount of information about Tesla's environmental impact or initiatives. However, it mentions that Tesla is an electric vehicle (EV) maker, which implies a positive environmental aspect. Therefore, the sentiment score is slightly positive.",0.1,"The article briefly mentions Tesla's impact on the Chinese market and its competitors. There is no significant positive or negative sentiment expressed towards Tesla's social impact. Therefore, the sentiment score is neutral.",0.1,"The article mentions Tesla's focus on gaining market share and boosting car sales at the expense of margins. While this may be seen as a positive business strategy, it does not provide much information about Tesla's governance practices. Therefore, the sentiment score is neutral.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52557,"Tesla, Inc.",https://www.reuters.com/business/autos-transportation/tesla-cuts-prices-model-s-x-china-2023-08-16/,Tesla cuts Model S and X prices by over 6% in China,2023-08-16,100,0.0,"The article does not mention any specific environmental impact or initiatives by Tesla, so the sentiment score is neutral.",0.0,"The article does not provide any information about Tesla's social impact or initiatives, so the sentiment score is neutral.",0.0,"The article does not provide any information about Tesla's governance practices, so the sentiment score is neutral.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52557,"Tesla, Inc.",https://www.cnbc.com/2023/08/16/wednesdays-top-wall-street-analyst-calls-like-nvidia-tesla.html,"Here are Wednesday's biggest analyst calls: Amazon, Tesla, Nio, Nvidia, Roblox, Dick's and more",2023-08-16,100,0.0,"The article does not mention any specific information about Tesla's environmental impact or initiatives, so the sentiment score is neutral.",0.0,"The article does not provide any information about Tesla's social impact or reputation, so the sentiment score is neutral.",0.0,"The article does not provide any information about Tesla's governance practices or reputation, so the sentiment score is neutral.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52557,"Tesla, Inc.",https://www.reuters.com/technology/chinas-catl-launches-fast-charging-lfp-battery-mass-production-expected-by-year-2023-08-16/,"China's CATL launches fast charging LFP battery, mass production expected by year-end",2023-08-16,80,0.2,"The article mentions that CATL has launched a new battery called Shenxing, which is expected to be used in electric vehicles. This indicates a positive sentiment towards the environmental impact of electric vehicles and the use of CATL's batteries.",0.0,The article does not provide any specific information about Tesla's social impact or reputation.,0.0,The article does not provide any specific information about Tesla's governance or management.,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52557,"Tesla, Inc.",https://seekingalpha.com/article/4628783-alphabet-stock-search-giant-is-just-getting-started,Google Stock: Search Giant Is Just Getting Started (NASDAQ:GOOGL),2023-08-16,80,0.0,"The article does not mention any specific environmental initiatives or actions taken by Tesla, so the sentiment score is neutral.",0.0,"The article does not provide any information about Tesla's social impact or reputation, so the sentiment score is neutral.",0.0,"The article does not provide any information about Tesla's governance practices or reputation, so the sentiment score is neutral.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52557,"Tesla, Inc.",https://seekingalpha.com/news/4003706-tesla-big-texas-win-charging-mandate,Tesla gets big Texas win with charging mandate,2023-08-16,100,0.2,"The article mentions Tesla's technology being required in electric vehicle charging stations to be eligible for federal funds, indicating a positive environmental impact. However, some charging companies opposed the requirement, citing concerns about the supply chain and certification of Tesla's connectors, which may have slightly affected the sentiment score.",0.1,"The article mentions Tesla's price cut drive and its efforts to boost demand, indicating a slightly positive social sentiment.",0.0,No specific information about Tesla's governance is mentioned in the article.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52557,"Tesla, Inc.",https://www.reuters.com/business/autos-transportation/texas-approves-plan-mandate-tesla-tech-ev-chargers-despite-opposition-2023-08-16/,Texas approves plan to mandate Tesla tech for EV chargers despite opposition,2023-08-16,100,0.2,"The article mentions Tesla's efforts to make its technology the U.S. charging standard, which indicates a positive sentiment towards the company's environmental initiatives.",0.1,"The article does not provide much information about Tesla's social impact, so the sentiment score is neutral.",0.3,"The article mentions Tesla's plans to make its technology the U.S. charging standard, which indicates a positive sentiment towards the company's governance.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52557,"Tesla, Inc.",https://www.reuters.com/business/autos-transportation/vietnams-vinfast-faces-stern-ev-sales-test-retain-eye-popping-valuation-2023-08-16/,Vietnam's VinFast faces stern EV sales test to retain eye-popping valuation,2023-08-16,80,0.2,"The article mentions that VinFast needs to bring costs down to compete with Tesla, which implies that Tesla has been successful in reducing costs and putting pressure on rivals. This suggests a positive sentiment towards Tesla's environmental impact.",0.1,"The article does not provide significant information about Tesla's social impact, so the sentiment score is neutral.",0.1,"The article does not provide significant information about Tesla's governance, so the sentiment score is neutral.",0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52558,"Tesla, Inc.",https://www.reuters.com/business/autos-transportation/core-lithium-gets-notice-tesla-over-failed-deal-2023-08-17/,Tesla warns Core Lithium of potential lawsuit over failed deal,2023-08-17,80,0.0,The article does not provide any specific information or sentiment regarding Tesla's environmental impact or practices.,0.0,The article does not provide any specific information or sentiment regarding Tesla's social impact or practices.,0.0,The article does not provide any specific information or sentiment regarding Tesla's governance or leadership.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52558,"Tesla, Inc.",https://seekingalpha.com/article/4629087-tesla-needs-a-narrative-change,Tesla Needs A Narrative Change (NASDAQ:TSLA),2023-08-17,100,0.1,The article does not provide specific information or sentiment regarding Tesla's environmental impact or initiatives.,-0.2,"The article mentions concerns about Tesla's leadership and the departure of the CFO, which may have a negative impact on social sentiment.",-0.1,"The article mentions concerns about Tesla's leadership and the departure of the CFO, which may have a negative impact on governance sentiment.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52558,"Tesla, Inc.",https://news.sky.com/story/chatgpt-shows-significant-and-systemic-left-wing-bias-study-finds-12941162,"ChatGPT shows 'significant and systemic' left-wing bias, study finds",2023-08-17,80,0.0,"The article does not mention any specific environmental actions or initiatives by Tesla, so there is no sentiment expressed towards the company's environmental impact.",0.0,"The article does not mention any social aspects or actions of Tesla, so there is no sentiment expressed towards the company's social impact.",0.0,"The article does not mention any specific governance aspects or actions of Tesla, so there is no sentiment expressed towards the company's governance.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52558,"Tesla, Inc.",https://seekingalpha.com/article/4629421-paypal-is-a-full-blown-value-play,PayPal Is A Full-Blown Value Play (NASDAQ:PYPL),2023-08-17,100,0.0,"The article does not mention any specific environmental initiatives or actions taken by Tesla, so there is no sentiment expressed regarding the company's environmental impact.",0.0,"The article does not mention any social aspects or initiatives of Tesla, so there is no sentiment expressed regarding the company's social impact.",0.0,"The article does not mention any specific governance practices or issues related to Tesla, so there is no sentiment expressed regarding the company's governance.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52558,"Tesla, Inc.",https://www.reuters.com/business/autos-transportation/vinfasts-new-sales-approach-has-us-car-dealers-cautious-interested-2023-08-17/,Focus: VinFast's new sales approach has US car dealers cautious but interested,2023-08-17,60,0.2,"The article does not provide a significant amount of information about Tesla's environmental impact or initiatives. However, it mentions that VinFast, the Vietnamese electric-vehicle maker, is changing its distribution model based on Tesla's direct-to-consumer approach, indicating that Tesla's approach has had an influence on other companies in the electric vehicle market.",0.1,"The article does not provide a significant amount of information about Tesla's social impact or initiatives. However, it mentions that several U.S. dealers are open to the idea of VinFast's new distribution model, which is based on Tesla's direct-to-consumer approach, indicating that Tesla's approach has been positively received by some dealers.",0.1,"The article does not provide a significant amount of information about Tesla's governance practices. However, it mentions that VinFast is changing its distribution model based on Tesla's direct-to-consumer approach, indicating that Tesla's approach has been influential in the industry.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52559,"Tesla, Inc.",https://www.reuters.com/business/autos-transportation/chinas-ev-makers-face-cost-consumer-challenges-conquer-europe-2023-08-18/,China's EV makers face cost and consumer challenges to conquer Europe,2023-08-18,100,0.2,"The article does not provide a specific sentiment towards Tesla's environmental impact. However, it mentions that Chinese EV makers are facing challenges in the European market, which implies that Tesla's environmental impact may be seen as a positive factor in comparison to Chinese brands.",0.1,"The article does not provide a specific sentiment towards Tesla's social impact. However, it mentions that Chinese brands need to build trust in Europe, which implies that Tesla's reputation and brand recognition may be seen as positive factors.",0.1,"The article does not provide a specific sentiment towards Tesla's governance. However, it mentions that Chinese EV makers may be spreading themselves too thin in their expansion plans, which implies that Tesla's focused approach to global expansion may be seen as a positive factor.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52560,"Tesla, Inc.",https://seekingalpha.com/article/4629752-buzz-investing-a-shift-in-market-leadership,BUZZ Investing: A Shift In Market Leadership,2023-08-19,100,0.0,"The article does not mention any specific environmental impact or initiatives related to Tesla. Therefore, the sentiment score is neutral (0).",0.0,"The article does not provide any information about Tesla's social impact or initiatives. Therefore, the sentiment score is neutral (0).",0.0,"The article does not provide any information about Tesla's governance practices. Therefore, the sentiment score is neutral (0).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52560,"Tesla, Inc.",https://www.cnbc.com/2023/08/19/how-gas-station-economics-will-change-in-the-ev-charging-future.html,How gas station economics will change in the electric vehicle charging future,2023-08-19,100,0.1,"The article mentions the trend of gas stations converting their infrastructure to allow for EV charging, indicating a shift towards cleaner transportation. However, there is no strong sentiment expressed towards the environmental impact of Tesla specifically.",0.2,"The article mentions that gas stations are adding EV chargers to meet the growing demand for electric vehicles, which can be seen as a positive step towards sustainable transportation. However, there is no strong sentiment expressed towards Tesla's social impact specifically.",0.1,"The article mentions that large oil companies and car dealers are adding EV chargers as a defensive and offensive play, indicating a strategic move in the market. However, there is no strong sentiment expressed towards Tesla's governance specifically.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52561,"Tesla, Inc.",https://seekingalpha.com/article/4629850-tsly-etf-best-move-to-avoid,TSLY: Best Move Is To Avoid This ETF,2023-08-20,100,0.0,"The article does not mention any specific environmental impact or initiatives related to Tesla, so there is no sentiment expressed.",0.0,"The article does not mention any social impact or initiatives related to Tesla, so there is no sentiment expressed.",0.0,"The article does not mention any governance practices or initiatives related to Tesla, so there is no sentiment expressed.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52561,"Tesla, Inc.",https://t.co/RgQsZaLJwV,Bloomberg Green,2023-08-20,80,0.0,"The article does not mention any specific information about Tesla's environmental impact or initiatives, so the sentiment score is neutral (0).",0.0,"The article does not provide any information about Tesla's social impact or initiatives, so the sentiment score is neutral (0).",0.0,"The article does not provide any information about Tesla's governance practices, so the sentiment score is neutral (0).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52561,"Tesla, Inc.",https://seekingalpha.com/article/4629850-tsly-etf-best-move-to-avoid?source=feed_all_articles,TSLY: Best Move Is To Avoid This ETF,2023-08-20,100,0.0,"The article does not mention any specific environmental impact or initiatives related to Tesla, so there is no sentiment expressed.",0.0,"The article does not mention any social impact or initiatives related to Tesla, so there is no sentiment expressed.",0.0,"The article does not mention any governance practices or initiatives related to Tesla, so there is no sentiment expressed.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52561,"Tesla, Inc.",https://seekingalpha.com/article/4629850-tsly-etf-best-move-to-avoid?source=feed_tag_us,TSLY: Best Move Is To Avoid This ETF,2023-08-20,100,0.0,"The article does not mention any specific environmental impact or initiatives related to Tesla, so there is no sentiment score or reasoning.",0.0,"The article does not mention any social impact or initiatives related to Tesla, so there is no sentiment score or reasoning.",0.0,"The article does not mention any governance-related information or initiatives related to Tesla, so there is no sentiment score or reasoning.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52561,"Tesla, Inc.",https://seekingalpha.com/article/4629850-tsly-etf-best-move-to-avoid?source=content_type%3Areact%7Cfirst_level_url%3Ahome%7Csection%3Alatest_articles%7Csection_asset%3Alatest_articles%7Cline%3A1,TSLY: Best Move Is To Avoid This ETF,2023-08-20,100,0.0,"The article does not mention any specific environmental impact or initiatives related to Tesla, so there is no sentiment expressed.",0.0,"The article does not mention any social impact or initiatives related to Tesla, so there is no sentiment expressed.",0.0,"The article does not mention any governance practices or initiatives related to Tesla, so there is no sentiment expressed.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52561,"Tesla, Inc.",https://www.ehn.org/a-renewable-energy-battery-plant-will-rise-in-us-where-a-steel-mill-once-stood-2664158848.html,A renewable energy battery plant will rise in US where a steel mill once stood,2023-08-20,80,0.6,"The article mentions that the construction of the manufacturing plant by Form Energy, a pioneering energy storage company led by a former Tesla executive, aims to rejuvenate a deindustrialized region and create job opportunities focused on cleaner technologies. This suggests a positive sentiment towards environmental impact and community well-being.",0.8,"The article highlights the potential for job creation and economic revival in the deindustrialized region, which can be seen as a positive social impact.",0.5,"The article does not provide specific information about Tesla's governance practices, so a neutral sentiment score is assigned.",0.6,0.8,0.6,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.6,0.6,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
52562,"Tesla, Inc.",https://seekingalpha.com/article/4629664-tslys-49-80-percent-yield-is-real-but-its-not-how-i-would-play-tesla,"TSLY's 49.80% Yield Is Real, But It's Not How I Would Play Tesla",2023-08-21,100,0.0,"The article does not mention any specific environmental impact or initiatives related to Tesla, so there is no sentiment score or reasoning.",0.0,"The article does not discuss any social aspects related to Tesla, so there is no sentiment score or reasoning.",0.0,"The article does not provide any sentiment towards Tesla's governance, so there is no sentiment score or reasoning.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52562,"Tesla, Inc.",https://www.reuters.com/business/autos-transportation/tesla-shares-gain-baird-equity-adds-stock-best-ideas-list-2023-08-21/,Tesla shares gain as Baird Equity adds stock to 'best ideas' list,2023-08-21,100,0.2,"The article mentions Tesla's wider adoption of Full Self-Driving and expansion into new markets, indicating a positive sentiment towards the company's environmental efforts.",0.1,"The article mentions Tesla's price cuts and the launch of cheaper versions of their vehicles, which could be seen as positive for consumers.",0.1,"The article mentions Tesla's production forecast and its position as the world's most valuable automaker, indicating a positive sentiment towards the company's governance.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52562,"Tesla, Inc.",https://www.cnbc.com/2023/08/21/stocks-making-the-biggest-moves-midday-palo-alto-networks-nvidia-tesla-marvell-and-more.html,"Stocks making the biggest moves midday: Palo Alto Networks, Nvidia, Tesla, Marvell and more",2023-08-21,70,0.2,The article mentions that Tesla regained ground after tumbling about 11% last week following news of more price cuts in China. This indicates a slightly positive sentiment towards Tesla's environmental performance.,0.1,The article mentions that Tesla added 5.1% and regained ground after tumbling about 11% last week. This indicates a slightly positive sentiment towards Tesla's social impact.,0.0,No specific information about Tesla's governance is mentioned in the article.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
